frameid;landmark;x;y;abs_x;abs_y
;;;;;
27;161;2,85302E+16;4,43286E+16;1,82593E+15;2,12777E+16
;;;;;
27;162;1,95436E+14;3,46941E+15;1,25079E+16;1,66532E+16
;;;;;
27;163;2,93573E+16;4,72639E+16;1,87887E+16;2,26867E+15
;;;;;
27;164;4,36546E+16;7,36339E+15;2,79389E+15;3,53443E+16
;;;;;
27;165;3,70899E+15;7,31363E+15;2,37376E+15;3,51054E+15
;;;;;
27;166;3,87767E+16;6,85363E+15;2,48171E+15;3,28974E+16
;;;;;
27;167;4,08304E+15;7,3373E+15;2,61315E+15;3,52191E+15
;;;;;
27;168;4,49244E+15;4,79631E+16;2,87516E+16;2,30223E+15
;;;;;
27;169;2,88276E+14;8,27746E+15;1,84497E+15;3,97318E+16
;;;;;
27;170;3,12446E+16;8,64385E+15;1,99965E+15;4,14905E+16
;;;;;
27;171;3,74323E+15;9,27907E+15;2,39567E+16;4,45395E+16
;;;;;
27;172;2,41836E+16;7,38478E+15;1,54775E+16;3,5447E+16
;;;;;
27;173;3,71761E+16;4,68512E+15;2,37927E+16;2,24886E+16
;;;;;
27;174;4,10037E+15;5,73708E+15;2,62424E+15;2,7538E+16
;;;;;
27;175;4,17575E+16;9,37794E+15;2,67248E+15;4,50141E+16
;;;;;
27;176;3,41369E+15;9,15888E+15;2,18476E+16;4,39626E+15
;;;;;
27;177;2,14643E+16;6,11026E+15;1,37372E+16;2,93292E+16
;;;;;
27;178;3,93666E+15;7,95017E+15;2,51946E+16;3,81608E+15
;;;;;
27;179;3,90221E+16;8,02695E+15;2,49741E+16;3,85293E+15
;;;;;
27;180;3,87312E+15;8,1227E+15;2,4788E+16;3,89889E+15
;;;;;
27;181;3,85081E+16;8,23721E+15;2,46452E+16;3,95386E+16
;;;;;
27;182;3,72927E+15;8,4017E+15;2,38673E+16;4,03281E+15
;;;;;
27;183;3,66659E+15;7,88392E+15;2,34662E+15;3,78428E+15
;;;;;
27;184;3,63419E+16;7,86498E+15;2,32588E+15;3,77519E+15
;;;;;
27;185;3,60868E+15;7,84418E+15;2,30955E+15;3,76521E+15
;;;;;
27;186;3,35307E+15;7,57519E+14;2,14597E+16;3,63609E+16
;;;;;
27;187;2,57853E+15;6,58985E+15;1,65026E+16;3,16313E+15
;;;;;
27;188;4,10043E+16;5,36064E+14;2,62428E+15;2,57311E+15
;;;;;
27;189;3,96785E+15;4,66888E+15;2,53942E+16;2,24106E+16
;;;;;
27;190;3,81517E+16;4,63465E+15;2,44171E+15;2,22463E+16
;;;;;
27;191;3,69904E+15;7,9031E+15;2,36739E+16;3,79349E+16
;;;;;
27;192;2,53858E+16;7,12265E+15;1,62469E+16;3,41887E+16
;;;;;
27;193;4,17969E+15;4,76618E+16;2,675E+16;2,28777E+16
;;;;;
27;194;3,58826E+16;8,57565E+15;2,29648E+15;4,11631E+15
;;;;;
27;195;4,47914E+16;6,01533E+15;2,86665E+16;2,88736E+15
;;;;;
27;196;4,2728E+16;5,66434E+15;2,73459E+15;2,71888E+15
;;;;;
27;197;4,48208E+15;5,64379E+15;2,86853E+15;2,70902E+16
;;;;;
27;198;3,92788E+16;6,1578E+15;2,51384E+16;2,95574E+15
;;;;;
27;199;4,19641E+16;9,15312E+15;2,6857E+15;4,3935E+15
;;;;;
27;200;4,2163E+15;8,85406E+15;2,69843E+15;4,24995E+15
;;;;;
27;201;3,89302E+15;8,78572E+15;2,49153E+16;4,21715E+15
;;;;;
27;202;3,15217E+16;8,02127E+15;2,01739E+15;3,85021E+15
;;;;;
27;203;3,48195E+16;6,71295E+15;2,22844E+16;3,22222E+14
;;;;;
27;204;3,34404E+15;8,31716E+15;2,14018E+15;3,99224E+15
;;;;;
27;205;3,00718E+16;6,57915E+15;1,92459E+16;3,15799E+16
;;;;;
27;206;3,28622E+15;6,96849E+15;2,10318E+16;3,34487E+16
;;;;;
27;207;2,83111E+15;6,94332E+15;1,81191E+16;3,33279E+16
;;;;;
27;208;3,80155E+14;9,06001E+15;2,43299E+16;4,34881E+15
;;;;;
27;209;3,79453E+16;6,23154E+15;2,4285E+16;2,99114E+16
;;;;;
27;210;2,95772E+16;8,11219E+14;1,89294E+16;3,89385E+16
;;;;;
27;211;3,20398E+15;8,46518E+15;2,05054E+16;4,06329E+15
;;;;;
27;212;3,01739E+15;7,69533E+15;1,93113E+13;3,69376E+15
;;;;;
27;213;2,36633E+16;6,69017E+15;1,51445E+16;3,21128E+15
;;;;;
27;214;2,75822E+15;7,57669E+15;1,76526E+15;3,63681E+16
;;;;;
27;215;2,25159E+15;6,6918E+15;1,44102E+16;3,21207E+15
;;;;;
27;216;3,12515E+15;7,28847E+15;2,00009E+16;3,49847E+16
;;;;;
27;217;3,94515E+15;5,8383E+15;2,5249E+16;2,80239E+15
;;;;;
27;218;3,9328E+15;6,84555E+15;2,51699E+16;3,28586E+16
;;;;;
27;219;3,79114E+15;6,81254E+15;2,42633E+15;3,27002E+15
;;;;;
27;220;4,04984E+16;6,74824E+15;2,5919E+16;3,23916E+15
;;;;;
27;221;3,77996E+15;4,40754E+16;2,41917E+16;2,11562E+16
;;;;;
27;222;3,39958E+16;4,17037E+16;2,17573E+15;2,00178E+16
;;;;;
27;223;3,06426E+15;4,07091E+16;1,96113E+16;1,95404E+16
;;;;;
27;224;2,798E+15;4,06326E+15;1,79072E+15;1,95036E+15
;;;;;
27;225;2,62718E+16;4,13447E+15;1,6814E+12;1,98455E+16
;;;;;
27;226;2,54382E+16;4,53606E+15;1,62804E+16;2,17731E+16
;;;;;
27;227;1,99863E+15;4,90515E+15;1,27912E+15;2,35447E+16
;;;;;
27;228;2,73337E+15;5,04327E+15;1,74935E+16;2,42077E+15
;;;;;
27;229;2,97278E+16;5,19433E+15;1,90258E+16;2,49328E+16
;;;;;
27;230;3,27806E+15;5,21855E+15;2,09796E+15;2,50491E+15
;;;;;
27;231;3,5528E+15;5,16718E+14;2,27379E+16;2,48025E+15
;;;;;
27;232;3,75179E+15;5,1088E+15;2,40114E+15;2,45222E+16
;;;;;
27;233;3,89126E+16;5,06462E+15;2,49041E+16;2,43102E+16
;;;;;
27;234;1,95183E+15;4,62259E+15;1,24917E+16;2,21884E+16
;;;;;
27;235;3,79366E+15;6,84534E+15;2,42794E+16;3,28576E+15
;;;;;
27;236;4,10066E+16;6,07299E+15;2,62442E+16;2,91504E+16
;;;;;
27;237;4,09944E+15;6,95136E+15;2,62364E+15;3,33665E+16
;;;;;
27;238;4,18736E+15;7,05217E+15;2,67991E+14;3,38504E+16
;;;;;
27;239;4,08476E+15;6,95008E+15;2,61425E+16;3,33604E+16
;;;;;
27;240;3,84511E+16;6,91154E+15;2,46087E+15;3,31754E+16
;;;;;
27;241;4,23904E+16;7,10383E+15;2,71298E+15;3,40984E+15
;;;;;
27;242;4,24216E+15;7,11601E+15;2,71498E+16;3,41568E+15
;;;;;
27;243;3,86387E+15;4,81836E+16;2,47288E+16;2,31281E+16
;;;;;
27;244;4,00254E+16;4,95286E+15;2,56163E+15;2,37737E+16
;;;;;
27;245;4,08094E+15;5,06816E+15;2,6118E+16;2,43272E+16
;;;;;
27;246;2,79013E+15;4,46962E+16;1,78568E+16;2,14542E+15
;;;;;
27;247;2,65969E+16;4,33132E+16;1,7022E+15;2,07903E+14
;;;;;
27;248;4,65031E+16;6,04679E+15;2,9762E+16;2,90246E+16
;;;;;
27;249;5,88751E+15;4,8984E+16;3,768E+15;2,35123E+16
;;;;;
27;250;4,63197E+15;7,09365E+15;2,96446E+16;3,40495E+15
;;;;;
27;251;6,62494E+15;3,40631E+15;4,23996E+16;1,63503E+16
;;;;;
27;252;5,24279E+15;5,10735E+15;3,35539E+16;2,45153E+16
;;;;;
27;253;5,45161E+14;5,1491E+15;3,48903E+15;2,47157E+16
;;;;;
27;254;5,65765E+15;5,15887E+15;3,6209E+15;2,47626E+16
;;;;;
27;255;5,93663E+15;4,97852E+15;3,79944E+15;2,38969E+16
;;;;;
27;256;5,08121E+15;5,03884E+15;3,25198E+13;2,41864E+16
;;;;;
27;257;5,69906E+15;4,42163E+15;3,6474E+15;2,12238E+15
;;;;;
27;258;5,43885E+15;4,43678E+15;3,48087E+15;2,12966E+15
;;;;;
27;259;5,913E+15;4,47408E+16;3,78432E+15;2,14756E+16
;;;;;
27;260;6,02818E+15;4,56981E+13;3,85804E+15;2,19351E+15
;;;;;
27;261;6,064E+15;5,15535E+15;3,88096E+11;2,47457E+16
;;;;;
27;262;4,90477E+15;8,83183E+15;3,13905E+16;4,23928E+15
;;;;;
27;263;5,96998E+15;4,80434E+15;3,82079E+16;2,30608E+16
;;;;;
27;264;6,56033E+15;4,65478E+16;4,19861E+16;2,23429E+16
;;;;;
27;265;6,29847E+15;4,92879E+15;4,03102E+14;2,36582E+16
;;;;;
27;266;5,35241E+15;6,43087E+15;3,42554E+16;3,08682E+15
;;;;;
27;267;4,51711E+13;7,79701E+15;2,89095E+15;3,74257E+14
;;;;;
27;268;4,47895E+15;7,96054E+15;2,86653E+16;3,82106E+15
;;;;;
27;269;4,7002E+15;7,83732E+15;3,00813E+13;3,76191E+15
;;;;;
27;270;4,82097E+15;7,87775E+14;3,08542E+15;3,78132E+16
;;;;;
27;271;4,63611E+16;7,94816E+14;2,96711E+15;3,81512E+16
;;;;;
27;272;4,75778E+15;7,94402E+15;3,04498E+15;3,81313E+15
;;;;;
27;273;5,08094E+15;8,07718E+13;3,2518E+15;3,87705E+15
;;;;;
27;274;4,61322E+15;7,06682E+14;2,95246E+15;3,39207E+15
;;;;;
27;275;4,66086E+15;6,82492E+15;2,98295E+16;3,27596E+16
;;;;;
27;276;6,33216E+15;4,36758E+15;4,05258E+16;2,09644E+15
;;;;;
27;277;5,02055E+14;5,69301E+15;3,21315E+15;2,73264E+16
;;;;;
27;278;5,05182E+15;6,77764E+15;3,23316E+16;3,25327E+15
;;;;;
27;279;5,05558E+15;6,58788E+15;3,23557E+16;3,16218E+15
;;;;;
27;280;5,89102E+15;6,30424E+15;3,77025E+15;3,02603E+15
;;;;;
27;281;4,66242E+14;6,42468E+15;2,98395E+15;3,08384E+15
;;;;;
27;282;5,95021E+15;4,18927E+16;3,80813E+15;2,01085E+16
;;;;;
27;283;6,20012E+15;4,23674E+15;3,96808E+15;2,03364E+15
;;;;;
27;284;6,54013E+15;3,03383E+16;4,18568E+16;1,45624E+16
;;;;;
27;285;5,00387E+15;4,4128E+16;3,20248E+15;2,11814E+16
;;;;;
27;286;5,20543E+15;4,53307E+15;3,33147E+16;2,17587E+16
;;;;;
27;287;5,23353E+15;7,86583E+15;3,34946E+15;3,7756E+14
;;;;;
27;288;6,03699E+15;6,89927E+15;3,86367E+15;3,31165E+16
;;;;;
27;289;4,89875E+14;6,93417E+15;3,1352E+15;3,3284E+16
;;;;;
27;290;4,73828E+16;7,03984E+15;3,0325E+15;3,37912E+16
;;;;;
27;291;4,99549E+15;7,9457E+15;3,19711E+16;3,81394E+15
;;;;;
27;292;4,95285E+15;7,95166E+15;3,16983E+15;3,8168E+16
;;;;;
27;293;6,31382E+15;4,04967E+16;4,04084E+15;1,94384E+16
;;;;;
27;294;5,03352E+15;6,8426E+15;3,22145E+15;3,28445E+16
;;;;;
27;295;5,56744E+15;4,2261E+15;3,56316E+15;2,02853E+16
;;;;;
27;296;5,63621E+14;4,02371E+15;3,60718E+16;1,93138E+16
;;;;;
27;297;5,8506E+15;2,54979E+15;3,74438E+15;1,2239E+16
;;;;;
27;298;6,41357E+14;3,50948E+15;4,10468E+15;1,68455E+16
;;;;;
27;299;5,69448E+15;3,27447E+15;3,64447E+16;1,57175E+15
;;;;;
27;300;6,4407E+15;4,2127E+15;4,12205E+16;2,02209E+16
;;;;;
27;301;6,5285E+15;3,78745E+15;4,17824E+15;1,81797E+16
;;;;;
27;302;4,50132E+15;7,89241E+15;2,88085E+16;3,78836E+16
;;;;;
27;303;4,66876E+15;7,89843E+15;2,98801E+16;3,79125E+15
;;;;;
27;304;4,79154E+14;7,91135E+15;3,06658E+16;3,79745E+15
;;;;;
27;305;4,84749E+15;6,97285E+15;3,1024E+15;3,34697E+16
;;;;;
27;306;4,97368E+15;7,94935E+14;3,18316E+16;3,81569E+15
;;;;;
27;307;4,89227E+15;8,01322E+15;3,13105E+16;3,84634E+15
;;;;;
27;308;4,92919E+15;7,95444E+15;3,15468E+16;3,81813E+15
;;;;;
27;309;4,8284E+15;6,94387E+15;3,09018E+15;3,33306E+15
;;;;;
27;310;4,72939E+15;7,9686E+15;3,02681E+15;3,82493E+16
;;;;;
27;311;4,60653E+15;7,98237E+15;2,94818E+14;3,83154E+16
;;;;;
27;312;4,45778E+15;8,00225E+15;2,85298E+15;3,84108E+16
;;;;;
27;313;4,47953E+16;8,57508E+15;2,8669E+16;4,11604E+15
;;;;;
27;314;4,48356E+15;8,35731E+15;2,86948E+16;4,01151E+15
;;;;;
27;315;4,48145E+15;8,22877E+15;2,86813E+15;3,94981E+15
;;;;;
27;316;4,47227E+16;8,10675E+15;2,86226E+15;3,89124E+15
;;;;;
27;317;4,45622E+15;8,00429E+15;2,85198E+16;3,84206E+15
;;;;;
27;318;4,72815E+16;7,9714E+15;3,02602E+15;3,82627E+15
;;;;;
27;319;4,7643E+16;8,01958E+15;3,04915E+15;3,8494E+16
;;;;;
27;320;4,7983E+15;8,08318E+15;3,07091E+14;3,87993E+15
;;;;;
27;321;4,82471E+16;8,15531E+15;3,08782E+15;3,91455E+15
;;;;;
27;322;5,08962E+15;7,49807E+15;3,25736E+16;3,59907E+15
;;;;;
27;323;6,35596E+15;5,55411E+14;4,06781E+16;2,66597E+16
;;;;;
27;324;4,8203E+15;7,96267E+15;3,085E+16;3,82208E+15
;;;;;
27;325;4,85725E+14;7,98627E+15;3,10864E+15;3,83341E+16
;;;;;
27;326;4,65227E+16;7,15669E+14;2,97745E+16;3,43521E+16
;;;;;
27;327;4,95012E+15;6,97517E+15;3,16808E+14;3,34808E+14
;;;;;
27;328;4,69519E+16;7,10267E+15;3,00492E+15;3,40928E+16
;;;;;
27;329;5,19222E+15;5,82933E+15;3,32302E+13;2,79808E+15
;;;;;
27;330;5,49027E+15;6,02848E+15;3,51377E+15;2,89367E+16
;;;;;
27;331;5,06425E+15;6,66515E+15;3,24112E+16;3,19927E+14
;;;;;
27;332;6,3072E+15;2,74212E+15;4,03661E+15;1,31622E+16
;;;;;
27;333;6,15513E+15;3,32619E+15;3,93928E+15;1,59657E+15
;;;;;
27;334;6,04458E+15;3,97601E+15;3,86853E+13;1,90849E+15
;;;;;
27;335;4,91992E+16;8,2585E+15;3,14875E+15;3,96408E+15
;;;;;
27;336;5,12364E+15;4,09645E+16;3,27913E+15;1,96629E+16
;;;;;
27;337;5,17624E+15;3,26048E+15;3,31279E+16;1,56503E+16
;;;;;
27;338;5,2966E+15;2,43162E+16;3,38982E+15;1,16718E+16
;;;;;
27;339;5,83115E+15;5,10039E+15;3,73194E+15;2,44819E+15
;;;;;
27;340;6,24572E+14;5,3427E+15;3,99726E+15;2,5645E+15
;;;;;
27;341;4,98403E+15;4,98061E+16;3,18978E+15;2,39069E+16
;;;;;
27;342;6,18435E+15;4,65321E+16;3,95798E+13;2,23354E+15
;;;;;
27;343;4,90616E+15;5,55176E+15;3,13994E+11;2,66484E+15
;;;;;
27;344;4,95942E+15;6,76861E+14;3,17403E+15;3,24893E+16
;;;;;
27;345;6,39466E+15;5,38194E+15;4,09258E+15;2,58333E+15
;;;;;
27;346;6,10443E+15;5,57651E+15;3,90683E+15;2,67673E+16
;;;;;
27;347;5,84657E+15;5,7098E+15;3,7418E+15;2,74071E+16
;;;;;
27;348;5,45983E+14;5,65354E+15;3,49429E+15;2,7137E+15
;;;;;
27;349;5,18749E+14;5,52159E+15;3,31999E+15;2,65036E+15
;;;;;
27;350;5,0045E+15;5,40522E+15;3,20288E+15;2,5945E+16
;;;;;
27;351;4,67819E+14;5,2928E+15;2,99404E+16;2,54055E+16
;;;;;
27;352;6,28669E+15;5,98352E+15;4,02348E+16;2,87209E+15
;;;;;
27;353;6,33311E+15;4,6048E+15;4,05319E+16;2,21031E+16
;;;;;
27;354;4,53383E+15;7,15332E+15;2,90165E+15;3,43359E+16
;;;;;
27;355;4,99164E+15;6,03544E+15;3,19465E+15;2,89701E+16
;;;;;
27;356;6,56459E+15;4,38551E+15;4,20134E+15;2,10504E+14
;;;;;
27;357;4,87342E+15;5,28921E+15;3,11899E+16;2,53882E+15
;;;;;
27;358;5,05969E+15;6,61588E+14;3,2382E+15;3,17562E+15
;;;;;
27;359;6,04092E+14;4,8106E+15;3,86619E+16;2,30909E+15
;;;;;
27;360;4,96217E+16;6,53493E+15;3,17579E+16;3,13676E+15
;;;;;
27;361;6,21994E+15;6,19645E+15;3,98076E+15;2,97429E+15
;;;;;
27;362;4,99579E+15;4,87771E+15;3,19731E+16;2,3413E+16
;;;;;
27;363;4,82304E+16;6,46131E+15;3,08675E+16;3,10143E+15
;;;;;
27;364;5,678E+15;7,94497E+15;3,63392E+15;3,81359E+15
;;;;;
27;365;5,62652E+15;8,06788E+15;3,60097E+15;3,87258E+15
;;;;;
27;366;6,38843E+15;5,78671E+15;4,08859E+15;2,77762E+15
;;;;;
27;367;5,89482E+15;7,47968E+15;3,77268E+15;3,59025E+15
;;;;;
27;368;6,5566E+15;4,16656E+15;4,19623E+16;1,99995E+16
;;;;;
27;369;4,92678E+15;9,0433E+15;3,15314E+16;4,34078E+16
;;;;;
27;370;4,50187E+15;7,16493E+14;2,8812E+15;3,43917E+16
;;;;;
27;371;5,13477E+15;6,20663E+15;3,28625E+15;2,97918E+14
;;;;;
27;372;6,43058E+15;4,94465E+15;4,11557E+15;2,37343E+16
;;;;;
27;373;5,66726E+15;5,00508E+14;3,62705E+16;2,40244E+16
;;;;;
27;374;5,47818E+15;5,00578E+15;3,50603E+15;2,40278E+16
;;;;;
27;375;4,92324E+15;8,04528E+14;3,15087E+15;3,86173E+15
;;;;;
27;376;6,16823E+15;6,48491E+15;3,94767E+15;3,11276E+14
;;;;;
27;377;4,56701E+16;9,41086E+15;2,92289E+15;4,51721E+16
;;;;;
27;378;5,12748E+15;8,86684E+15;3,28159E+15;4,25608E+16
;;;;;
27;379;5,36002E+15;8,53121E+15;3,43041E+16;4,09498E+15
;;;;;
27;380;5,29912E+15;4,96444E+16;3,39144E+16;2,38293E+16
;;;;;
27;381;5,1361E+15;4,91107E+15;3,2871E+16;2,35731E+16
;;;;;
27;382;5,03644E+15;4,89179E+16;3,22332E+15;2,34806E+16
;;;;;
27;383;6,45041E+15;4,5085E+15;4,12826E+15;2,16408E+15
;;;;;
27;384;5,20363E+15;4,67788E+16;3,33032E+15;2,24538E+15
;;;;;
27;385;5,40361E+15;4,604E+16;3,45831E+15;2,20992E+16
;;;;;
27;386;5,60947E+15;4,60437E+15;3,59006E+15;2,2101E+15
;;;;;
27;387;5,78995E+15;4,65462E+15;3,70557E+15;2,23422E+16
;;;;;
27;388;5,88682E+15;4,71988E+15;3,76757E+16;2,26554E+16
;;;;;
27;389;6,6313E+15;3,83036E+15;4,24403E+16;1,83857E+16
;;;;;
27;390;5,79713E+15;4,96138E+15;3,71016E+15;2,38146E+16
;;;;;
27;391;4,95006E+16;7,38456E+15;3,16804E+16;3,54459E+16
;;;;;
27;392;4,91049E+15;6,91879E+15;3,14271E+15;3,32102E+15
;;;;;
27;393;4,63666E+16;7,37397E+15;2,96746E+16;3,53951E+15
;;;;;
27;394;5,43357E+14;8,36128E+15;3,47748E+16;4,01341E+16
;;;;;
27;395;5,19171E+15;8,69763E+15;3,32269E+14;4,17486E+16
;;;;;
27;396;4,59498E+15;9,30042E+15;2,94079E+16;4,4642E+15
;;;;;
27;397;5,83822E+15;7,53837E+15;3,73646E+16;3,61842E+14
;;;;;
27;398;5,06318E+15;4,79958E+16;3,24043E+15;2,3038E+16
;;;;;
27;399;4,78981E+15;5,78282E+15;3,06548E+15;2,77575E+15
;;;;;
27;400;4,87225E+15;9,18392E+15;3,11824E+15;4,40828E+16
;;;;;
27;401;6,25228E+15;6,35157E+15;4,00146E+15;3,04875E+15
;;;;;
27;402;4,6057E+15;7,98516E+15;2,94765E+16;3,83288E+15
;;;;;
27;403;4,63721E+15;8,0647E+15;2,96782E+15;3,87106E+16
;;;;;
27;404;4,66002E+16;8,16363E+15;2,98242E+15;3,91854E+15
;;;;;
27;405;4,67464E+15;8,28095E+15;2,99177E+16;3,97486E+16
;;;;;
27;406;4,72309E+15;8,43877E+15;3,02278E+16;4,05061E+15
;;;;;
27;407;4,85588E+15;7,94425E+14;3,10776E+14;3,81324E+16
;;;;;
27;408;4,88897E+16;7,92731E+15;3,12894E+16;3,80511E+15
;;;;;
27;409;4,91638E+16;7,90918E+15;3,14648E+16;3,79641E+16
;;;;;
27;410;5,18527E+15;7,66849E+15;3,31857E+15;3,68087E+15
;;;;;
27;411;5,93559E+15;6,78074E+14;3,79878E+15;3,25476E+16
;;;;;
27;412;4,79311E+15;5,4088E+15;3,06759E+15;2,59623E+16
;;;;;
27;413;4,89426E+15;4,74253E+15;3,13233E+15;2,27641E+16
;;;;;
27;414;5,00058E+15;4,73646E+16;3,20037E+15;2,2735E+15
;;;;;
27;415;4,82007E+16;7,96152E+15;3,08485E+15;3,82153E+15
;;;;;
27;416;5,87813E+15;7,29033E+15;3,762E+15;3,49936E+16
;;;;;
27;417;4,74818E+16;4,79703E+15;3,03884E+15;2,30258E+16
;;;;;
27;418;4,82007E+16;8,61432E+15;3,08485E+15;4,13487E+15
;;;;;
27;419;4,66713E+15;5,69085E+14;2,98696E+16;2,73161E+16
;;;;;
27;420;4,9016E+16;6,22165E+15;3,13702E+15;2,98639E+15
;;;;;
27;421;4,52592E+16;8,80542E+15;2,89659E+15;4,2266E+15
;;;;;
27;422;5,27345E+15;8,11189E+15;3,375E+16;3,89371E+16
;;;;;
27;423;5,19937E+15;6,81448E+15;3,3276E+15;3,27095E+15
;;;;;
27;424;5,06476E+15;8,37908E+15;3,24145E+16;4,02196E+16
;;;;;
27;425;5,60811E+15;6,73245E+15;3,58919E+15;3,23157E+14
;;;;;
27;426;5,33282E+15;7,08567E+15;3,41301E+15;3,40112E+15
;;;;;
27;427;5,70305E+15;7,10081E+15;3,64995E+15;3,40839E+16
;;;;;
27;428;4,58028E+16;9,08367E+15;2,93138E+15;4,36016E+16
;;;;;
27;429;4,98745E+15;6,30625E+15;3,19197E+15;3,027E+16
;;;;;
27;430;5,41902E+15;8,20547E+15;3,46817E+16;3,93863E+16
;;;;;
27;431;5,16398E+15;8,52657E+14;3,30495E+15;4,09275E+16
;;;;;
27;432;5,44282E+15;7,81438E+15;3,4834E+16;3,7509E+15
;;;;;
27;433;6,06208E+15;6,89128E+15;3,87973E+15;3,30781E+15
;;;;;
27;434;5,65933E+15;7,71006E+15;3,62197E+16;3,70083E+15
;;;;;
27;435;6,10439E+15;6,89744E+15;3,90681E+15;3,31077E+16
;;;;;
27;436;5,42089E+15;7,41327E+15;3,46937E+16;3,55837E+16
;;;;;
27;437;4,89148E+16;5,90085E+15;3,13055E+15;2,83241E+15
;;;;;
27;438;4,89541E+14;6,90527E+15;3,13306E+16;3,31453E+15
;;;;;
27;439;4,99296E+15;6,88609E+14;3,19549E+15;3,30532E+15
;;;;;
27;440;4,82574E+15;6,79566E+15;3,08847E+15;3,26192E+16
;;;;;
27;441;5,1029E+15;4,51938E+15;3,26585E+16;2,1693E+16
;;;;;
27;442;5,48362E+15;4,37655E+16;3,50951E+15;2,10074E+16
;;;;;
27;443;5,80089E+15;4,35942E+16;3,71257E+16;2,09252E+16
;;;;;
27;444;6,03271E+15;4,40444E+16;3,86094E+15;2,11413E+16
;;;;;
27;445;6,15975E+15;4,49668E+15;3,94224E+16;2,1584E+16
;;;;;
27;446;6,14882E+15;4,87318E+16;3,93525E+15;2,33913E+15
;;;;;
27;447;6,49619E+15;5,22089E+14;4,15756E+15;2,50603E+16
;;;;;
27;448;5,94973E+15;5,29333E+15;3,80783E+15;2,5408E+15
;;;;;
27;449;5,73651E+15;5,39115E+15;3,67137E+15;2,58775E+16
;;;;;
27;450;5,4599E+15;5,37345E+15;3,49434E+16;2,57925E+16
;;;;;
27;451;5,20842E+15;5,28983E+15;3,33339E+16;2,53912E+16
;;;;;
27;452;5,03047E+15;5,20368E+15;3,2195E+16;2,49777E+16
;;;;;
27;453;4,91305E+16;5,13549E+15;3,14435E+16;2,46503E+16
;;;;;
27;454;6,46056E+15;4,95001E+15;4,13476E+15;2,37601E+15
;;;;;
27;455;4,96972E+15;6,9165E+15;3,18062E+15;3,31992E+15
;;;;;
27;456;4,79083E+15;6,11805E+15;3,06613E+16;2,93666E+16
;;;;;
27;457;4,75861E+16;6,99035E+15;3,04551E+15;3,35537E+15
;;;;;
27;458;4,64567E+15;7,08229E+15;2,97323E+15;3,3995E+16
;;;;;
27;459;4,75274E+16;6,99384E+15;3,04175E+15;3,35704E+15
;;;;;
27;460;4,90687E+15;6,97723E+15;3,14039E+15;3,34907E+15
;;;;;
27;461;4,60111E+16;7,12741E+15;2,94471E+15;3,42116E+15
;;;;;
27;462;4,57343E+16;7,13941E+15;2,927E+15;3,42692E+16
;;;;;
27;463;4,92955E+16;4,90879E+15;3,15491E+16;2,35622E+15
;;;;;
27;464;4,83002E+16;5,00853E+15;3,09121E+14;2,40409E+16
;;;;;
27;465;4,78128E+15;5,10327E+14;3,06002E+16;2,44957E+16
;;;;;
27;466;5,9367E+15;4,76775E+14;3,79949E+15;2,28852E+16
;;;;;
27;467;6,08053E+15;4,66883E+16;3,89154E+15;2,24104E+16
;;;;;
27;468;3,13415E+15;4,56856E+15;2,00586E+15;2,19291E+16
;;;;;
27;469;3,3462E+16;4,57757E+16;2,14157E+15;2,19724E+16
;;;;;
27;470;3,13994E+15;4,31495E+16;2,00956E+16;2,07118E+16
;;;;;
27;471;2,92288E+15;4,55926E+16;1,87064E+16;2,18844E+16
;;;;;
27;472;3,12889E+15;4,82416E+15;2,00249E+16;2,31559E+16
;;;;;
27;473;5,481E+15;4,76924E+16;3,50784E+16;2,28924E+15
;;;;;
27;474;5,71686E+15;4,79355E+15;3,65879E+16;2,30091E+16
;;;;;
27;475;5,50508E+15;4,51233E+16;3,52325E+16;2,16592E+16
;;;;;
27;476;5,24266E+15;4,7443E+15;3,3553E+16;2,27726E+16
;;;;;
27;477;5,45839E+15;5,0272E+15;3,49337E+16;2,41306E+16
;;;;;
28;0;4,29966E+15;7,85259E+15;2,75178E+15;3,76924E+14
;;;;;
28;1;4,50459E+16;7,06867E+15;2,88294E+15;3,39296E+15
;;;;;
28;2;4,43373E+16;7,18371E+15;2,83759E+16;3,44818E+15
;;;;;
28;3;4,36039E+15;6,01036E+15;2,79065E+16;2,88497E+15
;;;;;
28;4;4,5311E+16;6,82032E+15;2,89991E+15;3,27375E+15
;;;;;
28;5;4,54681E+15;6,39835E+15;2,90996E+15;3,07121E+15
;;;;;
28;6;4,56134E+16;5,22853E+15;2,91926E+15;2,5097E+16
;;;;;
28;7;2,89226E+15;4,6446E+16;1,85105E+15;2,22941E+16
;;;;;
28;8;4,5851E+15;4,45984E+15;2,93446E+16;2,14072E+16
;;;;;
28;9;4,60927E+15;4,08444E+14;2,94993E+16;1,96053E+16
;;;;;
28;10;4,69933E+16;2,37911E+16;3,00757E+15;1,14198E+16
;;;;;
28;11;4,29438E+14;7,91579E+15;2,7484E+15;3,79958E+15
;;;;;
28;12;4,28653E+16;7,96952E+14;2,74338E+15;3,82537E+16
;;;;;
28;13;4,27972E+16;8,00194E+14;2,73902E+15;3,84093E+16
;;;;;
28;14;4,27691E+16;8,00356E+14;2,73722E+15;3,84171E+15
;;;;;
28;15;4,2745E+15;8,10514E+14;2,73568E+15;3,89047E+15
